lat,lon,rainfall_mm_per_day,elevation_m,slope_percent,soil_type,built_up_percentage,distance_to_water_body_km,drainage_density,sar_backscatter_coefficient,surface_roughness_index,moisture_index,flood_risk_score,flood_risk_category
31.157639,75.674812,8.58,330.94,13.58,sandy,92.69,0.84,2.16,-21.23,0.502,0.508,0.321,Low
30.909036,75.639125,194.59,366.0,12.68,sandy,40.27,5.94,2.65,-12.66,0.434,0.681,0.441,Medium
31.183589,75.687832,15.94,17.84,7.99,sandy,10.1,2.26,3.1,-7.1,0.392,0.101,0.192,Low
31.151811,75.707307,61.71,392.86,10.43,sandy,59.63,7.34,0.47,-12.42,0.7,0.477,0.306,Low
31.162667,75.695448,94.53,34.73,5.62,clay,14.18,0.13,2.37,-16.65,0.178,0.264,0.335,Medium
31.071681,75.941236,178.2,484.77,17.49,loamy,24.75,1.09,4.09,-10.82,0.99,0.835,0.402,Medium
30.866922,75.658633,28.17,152.3,22.09,loamy,73.48,9.9,1.29,-12.84,0.364,0.014,0.217,Low
31.084063,75.956549,232.36,428.48,27.07,loamy,11.28,6.86,3.64,-24.48,0.979,0.856,0.382,Medium
30.856653,75.799133,73.31,370.51,29.2,sandy,74.44,1.94,4.77,-9.03,0.965,0.877,0.407,Medium
31.159689,75.779708,287.49,263.45,7.96,loamy,88.8,3.91,2.09,-0.15,0.309,0.041,0.667,High
30.93731,75.844947,130.04,227.51,29.04,clay,28.84,9.69,2.49,-7.86,0.466,0.15,0.303,Low
31.049518,75.865728,91.09,144.13,23.99,sandy,4.1,2.83,2.97,-23.67,0.306,0.43,0.232,Low
30.800257,75.700573,105.07,141.63,25.77,loamy,76.89,1.55,0.43,-18.23,0.996,0.197,0.382,Medium
30.832287,75.687543,141.95,177.32,24.35,loamy,42.26,9.67,0.49,-18.47,0.302,0.311,0.325,Low
31.071569,75.728992,173.45,341.66,5.99,sandy,55.43,3.01,0.43,-10.83,0.628,0.546,0.469,Medium
31.150369,75.774757,41.58,220.95,9.4,clay,71.26,4.68,2.14,-14.49,0.41,0.028,0.308,Low
31.182997,75.768367,226.76,307.6,9.07,sandy,51.22,1.27,2.72,-10.86,0.293,0.755,0.544,Medium
30.961177,75.602381,242.24,437.46,13.81,sandy,5.47,8.3,3.25,-16.66,0.097,0.291,0.293,Low
30.932523,75.624346,222.14,337.21,22.18,sandy,20.51,1.44,3.7,-12.62,0.224,0.676,0.439,Medium
30.920357,75.724356,296.75,3.23,14.55,loamy,11.47,0.0,3.02,-21.97,0.097,0.204,0.46,Medium
31.133091,75.777526,16.7,60.91,12.14,clay,82.03,8.42,2.73,-4.46,0.681,0.859,0.497,Medium
30.972941,75.854479,55.44,409.28,19.72,sandy,74.17,5.47,2.38,-17.75,0.668,0.959,0.394,Medium
31.06708,75.756476,209.3,53.67,12.51,loamy,2.8,4.57,2.82,-24.72,0.303,0.645,0.428,Medium
31.047951,75.617053,272.12,481.4,14.04,clay,27.69,9.82,1.79,-3.6,0.503,0.349,0.462,Medium
30.95625,75.625106,196.78,175.93,21.58,sandy,71.52,7.87,1.39,-5.93,0.303,0.394,0.499,Medium
31.058054,75.750609,141.53,329.49,17.28,clay,77.54,5.25,0.65,-16.9,0.955,0.348,0.46,Medium
30.96151,75.617972,255.61,79.59,2.9,sandy,93.42,4.76,3.8,-0.47,0.809,0.733,0.795,High
31.159918,75.669599,267.74,377.91,12.6,sandy,61.19,1.14,4.23,-23.18,0.763,0.607,0.534,Medium
31.16942,75.728464,209.62,188.81,29.67,loamy,19.97,2.52,2.19,-17.85,0.201,0.162,0.337,Medium
31.123469,75.676918,174.63,314.56,20.06,sandy,81.0,8.93,1.8,-14.8,0.547,0.072,0.35,Medium
31.091991,75.964395,192.67,248.09,24.97,loamy,47.37,3.52,3.09,-11.03,0.138,0.067,0.336,Medium
30.950447,75.628347,23.44,391.19,8.95,sandy,23.06,6.01,1.65,-19.4,0.941,0.922,0.266,Low
31.081309,75.627181,261.44,484.06,2.24,loamy,85.32,9.32,2.5,-15.02,0.057,0.698,0.654,Medium
30.988391,75.966957,78.92,14.99,10.14,sandy,33.45,7.65,0.7,-11.32,0.734,0.924,0.449,Medium
31.151308,75.694247,21.87,474.0,27.13,clay,76.56,0.35,4.91,-1.25,0.598,0.612,0.337,Medium
31.02057,75.97864,81.15,20.87,1.07,loamy,65.03,4.32,1.52,-3.75,0.971,0.021,0.347,Medium
31.109445,75.924545,160.26,430.15,20.46,clay,55.25,0.52,3.83,-7.61,0.43,0.427,0.415,Medium
30.975181,75.958859,294.76,183.85,5.81,loamy,5.79,2.32,2.94,-19.32,0.747,0.888,0.57,Medium
31.027219,75.996375,4.47,359.91,24.38,sandy,12.67,1.81,0.22,-16.26,0.655,0.244,0.114,Low
31.04245,75.791481,36.71,38.4,7.51,loamy,49.49,7.35,1.78,-2.12,0.22,0.713,0.417,Medium
31.112083,75.717073,196.09,263.42,8.03,loamy,50.34,0.54,4.5,-7.36,0.622,0.28,0.412,Medium
30.854853,75.990375,69.16,370.95,6.32,sandy,81.64,1.42,4.89,-7.54,0.65,0.454,0.352,Medium
30.999563,75.613502,83.39,192.09,24.82,sandy,27.91,6.1,2.48,-3.43,0.385,0.044,0.194,Low
30.873771,75.772434,15.68,152.57,16.25,sandy,2.6,6.09,4.47,-1.93,0.907,0.81,0.25,Low
31.102901,75.736378,248.77,217.04,12.83,clay,73.54,0.57,0.55,-15.3,0.721,0.678,0.792,High
31.17519,75.785401,171.78,284.15,15.57,sandy,38.13,7.46,4.62,-21.7,0.015,0.8,0.416,Medium
30.834215,75.699973,162.84,168.77,11.84,loamy,36.17,6.59,3.91,-4.74,0.608,0.124,0.328,Low
30.928396,75.705807,53.64,231.36,13.2,loamy,96.59,4.8,4.22,-19.55,0.059,0.939,0.452,Medium
31.044131,75.725611,19.21,89.9,22.98,sandy,86.91,1.27,3.15,-21.33,0.618,0.05,0.251,Low
30.815401,75.873777,258.17,289.95,1.26,clay,6.08,7.15,1.3,-18.56,0.678,0.857,0.54,Medium
31.087328,75.840232,104.92,38.74,13.31,loamy,23.7,3.26,1.86,-4.43,0.416,0.642,0.422,Medium
30.857232,75.730616,236.45,167.49,12.24,loamy,47.07,9.74,3.11,-20.99,0.045,0.93,0.557,Medium
30.810214,75.843615,242.41,255.4,23.43,loamy,58.15,3.44,1.07,-4.23,0.033,0.726,0.573,Medium
31.199128,75.631378,23.19,467.76,6.74,loamy,57.44,5.48,2.09,-6.67,0.848,0.528,0.259,Low
30.988932,75.809779,132.31,134.59,25.08,sandy,24.4,2.43,3.84,-15.95,0.456,0.748,0.364,Medium
30.896419,75.893119,264.07,180.94,10.56,loamy,91.46,6.53,3.03,-13.78,0.419,0.569,0.73,High
30.850113,75.815046,232.93,203.81,17.54,sandy,26.03,2.87,1.57,-22.96,0.421,0.983,0.539,Medium
31.053052,75.909058,269.96,438.2,0.47,sandy,26.34,5.55,4.65,-6.43,0.126,0.034,0.351,Medium
31.076019,75.995973,39.71,433.44,27.56,clay,35.44,4.02,2.78,-7.2,0.119,0.897,0.361,Medium
31.036591,75.846652,298.24,22.62,22.16,sandy,44.89,4.09,2.25,-4.13,0.289,0.477,0.576,Medium
30.87338,75.906382,274.9,468.31,2.51,clay,59.36,3.7,3.25,-15.52,0.439,0.509,0.569,Medium
31.177907,75.638759,89.2,170.56,16.92,clay,57.98,8.44,2.13,-16.93,0.319,0.178,0.317,Low
31.125595,75.89385,296.76,105.34,15.57,loamy,61.55,0.99,1.42,-22.04,0.274,0.439,0.613,Medium
30.915392,75.967077,296.64,376.73,27.74,loamy,14.1,2.07,4.19,-6.13,0.027,0.903,0.538,Medium
31.015932,75.919597,2.0,416.25,0.77,sandy,94.18,5.71,3.66,-11.98,0.831,0.295,0.26,Low
31.082529,75.937898,133.32,216.13,7.89,clay,99.31,7.32,0.58,-16.16,0.079,0.793,0.619,Medium
30.930846,75.802824,82.83,315.31,15.39,clay,70.68,3.15,4.62,-14.17,0.932,0.794,0.447,Medium
31.136572,75.864452,263.27,17.82,19.03,sandy,13.69,3.76,4.72,-8.17,0.265,0.151,0.416,Medium
31.093424,75.71304,59.57,437.93,28.52,clay,74.94,0.03,0.34,-11.06,0.209,0.178,0.331,Medium
30.90523,75.752116,175.17,318.86,14.53,loamy,18.01,3.0,1.16,-17.7,0.485,0.797,0.416,Medium
30.942851,75.792384,28.96,56.18,26.43,clay,28.73,9.69,1.63,-8.44,0.116,0.465,0.285,Low
30.845415,75.878787,211.45,386.84,14.51,clay,48.92,4.12,1.17,-17.73,0.507,0.89,0.579,Medium
30.824321,75.908719,78.48,158.81,11.74,loamy,39.87,9.12,1.34,-6.8,0.34,0.819,0.39,Medium
30.963925,75.829002,49.96,103.1,18.76,clay,61.33,3.3,3.02,-24.5,0.722,0.802,0.419,Medium
31.081892,75.964891,230.05,276.45,19.65,loamy,36.21,1.98,0.78,-11.61,0.86,0.229,0.431,Medium
31.164262,75.732601,64.68,366.67,28.2,sandy,2.0,9.4,0.51,-15.05,0.485,0.157,0.09,Low
30.892002,75.908965,74.19,136.23,3.71,clay,65.53,1.31,3.7,-18.25,0.085,0.074,0.365,Medium
31.104954,75.766152,4.42,415.13,18.15,sandy,73.59,7.93,0.97,-9.86,0.312,0.324,0.235,Low
30.809373,75.70962,60.8,132.13,19.68,loamy,29.12,0.93,4.83,-10.98,0.483,0.908,0.368,Medium
30.897846,75.606885,149.11,196.82,11.18,loamy,10.83,2.24,4.88,-15.07,0.232,0.37,0.299,Low
31.057127,75.732974,242.9,487.91,2.86,sandy,86.48,4.9,1.25,-21.47,0.616,0.474,0.637,Medium
31.026656,75.692972,230.22,126.01,9.34,sandy,15.06,3.21,2.83,-14.84,0.006,0.69,0.494,Medium
31.117878,75.818235,93.9,326.0,9.66,clay,51.44,8.59,4.96,-22.96,0.105,0.699,0.362,Medium
31.102755,75.664837,224.44,83.1,13.13,clay,3.91,4.24,0.85,-4.92,0.487,0.749,0.556,Medium
30.959762,75.7187,130.64,147.11,27.66,loamy,52.25,6.15,1.86,-8.74,0.142,0.523,0.386,Medium
31.0456,75.88579,155.81,125.62,13.89,clay,92.71,7.2,4.26,-21.62,0.524,0.829,0.567,Medium
30.966521,75.66014,20.11,488.49,9.36,sandy,69.4,5.38,1.66,-23.47,0.469,0.156,0.18,Low
31.023662,75.690412,188.65,463.94,8.24,clay,86.81,5.84,1.53,-9.39,0.403,0.255,0.495,Medium
31.063747,75.63099,45.73,365.33,8.4,sandy,10.23,7.97,2.94,-5.85,0.33,0.772,0.256,Low
30.910895,75.92292,261.4,334.25,14.2,sandy,78.34,9.89,0.46,-4.92,0.146,0.165,0.612,Medium
30.929335,75.958381,15.66,255.85,13.19,loamy,32.71,5.0,0.59,-11.0,0.377,0.386,0.231,Low
30.924705,75.808794,159.21,441.64,25.27,clay,94.55,8.34,3.56,-4.0,0.56,0.49,0.492,Medium
31.074147,75.823162,130.62,174.09,0.76,sandy,46.61,6.7,3.64,-19.66,0.56,0.998,0.496,Medium
30.952983,75.671602,224.29,5.34,13.26,loamy,0.56,3.1,0.47,-15.78,0.254,0.922,0.539,Medium
30.813411,75.709981,143.62,21.96,20.86,sandy,62.53,9.71,4.12,-3.42,0.928,0.997,0.538,Medium
30.99612,75.789379,262.48,375.29,24.22,sandy,2.88,8.94,0.77,-6.6,0.871,0.132,0.31,Low
31.138321,75.622419,191.24,31.16,2.92,loamy,98.34,1.94,3.07,-24.58,0.837,0.848,0.65,Medium
31.083724,75.96229,176.05,472.15,15.49,clay,40.32,8.38,3.35,-23.38,0.825,0.502,0.374,Medium
30.833587,75.77736,82.66,99.34,15.16,sandy,74.68,8.38,0.02,-18.16,0.351,0.341,0.379,Medium
31.078517,75.826476,138.9,58.13,2.72,clay,18.57,5.91,4.83,-5.83,0.789,0.218,0.359,Medium
30.83251,75.889711,74.02,418.65,19.27,clay,19.11,7.56,0.66,-23.67,0.706,0.178,0.176,Low
30.926216,75.690384,56.47,441.78,5.31,sandy,69.76,2.65,2.45,-10.53,0.349,0.642,0.366,Medium
31.052411,75.932692,11.02,417.36,11.57,loamy,21.07,7.02,1.73,-4.73,0.796,0.207,0.138,Low
31.001506,75.931943,238.29,45.38,23.2,sandy,46.77,0.31,0.58,-8.54,0.186,0.14,0.491,Medium
30.948913,75.751164,176.52,16.92,21.04,loamy,86.93,0.08,2.11,-16.63,0.648,0.1,0.494,Medium
30.92251,75.786736,55.85,10.87,24.28,loamy,57.6,4.35,2.0,-4.15,0.253,0.373,0.346,Medium
31.071422,75.720069,291.23,438.72,22.9,clay,50.7,4.21,3.87,-1.15,0.401,0.029,0.461,Medium
31.168941,75.954638,289.57,471.42,5.95,clay,75.19,1.3,1.67,-1.0,0.97,0.309,0.733,High
31.120596,75.783485,49.6,0.42,4.42,clay,30.13,0.8,1.18,-19.92,0.09,0.245,0.353,Medium
31.138267,75.749703,143.2,172.36,14.12,loamy,69.88,9.13,3.34,-4.22,0.706,0.763,0.474,Medium
30.851401,75.905218,40.06,386.63,26.94,clay,73.04,4.25,1.97,-23.21,0.488,0.74,0.378,Medium
30.888678,75.843409,230.35,184.57,10.2,clay,61.06,7.52,4.57,-8.86,0.138,0.188,0.474,Medium
30.97416,75.735835,196.21,212.86,8.55,sandy,82.13,0.35,4.79,-14.46,0.164,0.682,0.575,Medium
30.985969,75.633056,205.82,50.7,25.87,clay,1.22,3.19,2.87,-15.4,0.455,0.486,0.445,Medium
30.960681,75.908544,90.89,129.32,19.02,loamy,80.24,4.5,1.86,-13.16,0.335,0.535,0.428,Medium
31.114198,75.992294,159.51,191.74,20.24,sandy,33.71,9.34,2.95,-20.06,0.813,0.728,0.382,Medium
30.819417,75.712686,36.47,244.81,11.01,clay,68.64,2.52,1.69,-17.6,0.819,0.543,0.387,Medium
30.942754,75.607008,97.39,317.99,17.87,sandy,3.66,7.39,1.24,-22.9,0.095,0.727,0.267,Low
30.97244,75.709878,291.56,344.5,7.32,clay,83.49,7.33,2.62,-13.54,0.077,0.373,0.698,High
31.190737,75.855126,264.61,190.96,29.41,sandy,92.74,7.49,2.11,-24.44,0.95,0.257,0.613,Medium
31.15317,75.934741,130.03,58.21,5.75,sandy,30.32,5.14,4.27,-18.91,0.799,0.374,0.337,Medium
31.104288,75.774778,224.06,389.15,8.31,loamy,60.46,9.1,3.39,-18.18,0.407,0.019,0.338,Medium
30.851907,75.706821,179.72,487.95,9.54,sandy,1.81,3.25,0.32,-17.8,0.712,0.827,0.384,Medium
31.053909,75.731501,116.71,464.94,0.38,sandy,34.64,4.44,2.31,-6.44,0.211,0.698,0.381,Medium
30.902277,75.612907,255.69,483.86,18.94,loamy,34.53,2.08,4.92,-15.77,0.292,0.315,0.375,Medium
30.811826,75.849945,50.02,175.81,12.95,clay,2.34,9.73,2.78,-12.73,0.235,0.921,0.316,Low
31.042849,75.939867,29.09,109.15,29.76,loamy,17.86,1.59,3.89,-6.64,0.401,0.409,0.225,Low
30.967272,75.839699,95.82,181.59,3.17,clay,96.02,7.62,1.59,-11.61,0.392,0.859,0.591,Medium
30.985566,75.930455,134.84,461.96,5.33,sandy,53.27,3.34,2.32,-20.69,0.907,0.383,0.342,Medium
31.189699,75.764118,190.93,309.44,4.16,loamy,99.89,6.0,3.66,-1.36,0.325,0.25,0.505,Medium
30.988765,75.636387,111.09,371.48,26.51,loamy,55.21,8.63,4.25,-20.97,0.369,0.875,0.337,Medium
31.174856,75.968554,96.82,146.49,26.83,sandy,46.12,2.45,3.02,-0.26,0.797,0.973,0.467,Medium
30.844463,75.841603,99.38,460.08,4.78,loamy,96.25,0.07,0.16,-8.08,0.867,0.996,0.587,Medium
30.828146,75.766836,78.01,357.99,3.63,clay,64.71,5.34,0.12,-12.98,0.726,0.293,0.38,Medium
31.128926,75.907505,109.01,358.31,15.35,loamy,42.86,1.24,0.73,-18.44,0.825,0.754,0.382,Medium
30.867581,75.765157,101.95,456.49,23.87,sandy,9.71,6.42,0.37,-2.52,0.492,0.245,0.189,Low
30.918117,75.777869,236.21,349.78,17.05,loamy,76.13,1.48,1.44,-19.47,0.371,0.363,0.594,Medium
31.177917,75.663321,190.17,237.64,13.2,sandy,74.37,6.95,0.73,-17.69,0.384,0.637,0.5,Medium
30.884665,75.721183,175.27,129.71,21.63,clay,99.61,4.06,3.09,-20.74,0.344,0.156,0.515,Medium
30.925718,75.749745,259.62,242.62,5.07,loamy,17.54,8.97,0.07,-1.33,0.342,0.309,0.44,Medium
30.911326,75.911206,236.78,325.0,10.7,loamy,91.27,9.06,4.2,-3.86,0.783,0.524,0.635,Medium
30.881012,75.865698,119.55,49.42,9.89,sandy,55.33,5.35,3.71,-3.18,0.97,0.056,0.348,Medium
30.899189,75.702429,221.83,344.85,19.52,sandy,68.96,4.56,0.2,-9.77,0.552,0.091,0.42,Medium
31.132277,75.625468,270.94,261.28,1.83,sandy,58.57,5.81,2.32,-11.58,0.781,0.319,0.527,Medium
30.87857,75.646563,25.02,98.7,16.27,sandy,48.72,5.69,2.91,-3.47,0.112,0.887,0.4,Medium
30.87792,75.922306,184.32,228.13,0.01,clay,60.14,4.93,0.88,-12.32,0.514,0.951,0.633,Medium
31.146904,75.699609,82.59,280.63,9.26,loamy,97.72,9.46,2.44,-17.02,0.974,0.471,0.381,Medium
30.826224,75.772806,91.39,462.65,13.3,loamy,53.86,1.83,3.89,-5.93,0.213,0.502,0.318,Low
31.01216,75.641167,90.02,304.76,17.13,sandy,15.64,7.66,3.93,-3.69,0.61,0.157,0.196,Low
31.192462,75.861396,236.62,389.88,8.08,clay,47.2,8.56,1.52,-21.38,0.334,0.354,0.469,Medium
30.979883,75.770119,118.06,208.56,22.87,loamy,96.87,3.54,4.03,-0.63,0.767,0.019,0.385,Medium
30.883444,75.886669,88.44,186.74,9.66,clay,32.57,5.6,1.0,-19.63,0.503,0.856,0.428,Medium
30.897255,75.730193,143.9,360.63,14.1,clay,4.6,6.59,3.44,-2.28,0.487,0.28,0.296,Low
30.950008,75.640576,191.89,138.02,11.08,clay,11.1,1.34,3.75,-16.89,0.775,0.414,0.409,Medium
30.860168,75.719542,60.0,44.0,7.36,loamy,76.28,2.61,2.66,-17.71,0.022,0.772,0.454,Medium
31.11436,75.884561,94.19,426.72,27.15,loamy,88.46,1.84,2.34,-13.48,0.333,0.678,0.425,Medium
30.902143,75.89906,6.94,59.6,12.32,sandy,48.64,0.48,2.64,-2.18,0.512,0.016,0.239,Low
30.812834,75.801685,239.48,395.07,14.76,loamy,63.44,7.34,2.83,-0.64,0.781,0.532,0.515,Medium
31.13852,75.635092,276.75,305.02,29.79,clay,76.71,4.31,1.38,-13.72,0.881,0.739,0.761,High
30.82921,75.859136,101.94,263.86,20.78,clay,43.24,0.21,2.87,-24.84,0.828,0.019,0.264,Low
30.97086,75.703541,66.87,337.27,9.8,loamy,66.54,7.7,2.87,-16.13,0.88,0.867,0.376,Medium
31.109197,75.682458,54.48,13.11,18.06,clay,77.95,5.4,4.77,-16.81,0.315,0.23,0.354,Medium
30.921172,75.769713,81.32,468.15,6.52,sandy,13.73,8.99,2.2,-4.15,0.375,0.444,0.228,Low
31.095965,75.752167,134.04,199.59,6.17,sandy,81.45,0.93,0.88,-2.17,0.725,0.122,0.464,Medium
30.848143,75.795643,181.45,374.84,9.51,sandy,98.52,8.0,1.8,-18.62,0.112,0.457,0.464,Medium
31.121365,75.760123,257.25,177.34,28.37,clay,43.41,8.48,1.5,-0.01,0.084,0.644,0.578,Medium
30.988545,75.980524,82.41,323.68,9.7,sandy,24.9,5.65,0.64,-21.11,0.695,0.762,0.309,Low
31.120952,75.946538,198.29,185.85,12.45,sandy,17.24,9.36,4.83,-6.45,0.81,0.182,0.318,Low
30.843757,75.664949,149.27,153.03,18.76,clay,26.52,3.21,3.92,-16.71,0.889,0.034,0.323,Low
31.165431,75.6186,113.11,299.25,15.76,sandy,1.49,8.97,0.46,-0.3,0.112,0.476,0.294,Low
31.142456,75.814691,40.32,301.64,19.11,sandy,46.95,9.03,0.64,-8.59,0.366,0.614,0.305,Low
30.991116,75.899488,255.59,98.14,6.58,sandy,94.23,2.26,0.41,-22.63,0.404,0.887,0.814,High
30.890489,75.673851,197.81,164.31,29.22,loamy,51.99,5.77,4.42,-6.0,0.132,0.422,0.426,Medium
31.031747,75.97385,10.27,453.01,11.55,sandy,19.79,1.82,0.71,-24.15,0.795,0.162,0.101,Low
31.028835,75.793538,103.17,314.36,24.51,loamy,45.21,2.15,3.11,-11.35,0.118,0.279,0.292,Low
31.169554,75.734902,267.76,127.64,24.21,loamy,54.89,6.63,3.34,-16.44,0.519,0.063,0.419,Medium
31.056917,75.985901,37.87,113.56,13.72,sandy,55.05,2.96,4.37,-17.32,0.436,0.984,0.389,Medium
31.146787,75.801889,119.27,470.62,29.96,sandy,84.0,2.22,0.08,-6.66,0.354,0.601,0.424,Medium
31.14397,75.810018,240.08,181.33,6.91,clay,53.09,3.74,0.5,-20.86,0.634,0.618,0.62,Medium
31.100442,75.66082,282.66,304.83,25.75,sandy,95.91,9.49,1.48,-2.48,0.972,0.894,0.781,High
30.854448,75.975257,0.11,125.66,16.67,sandy,92.31,6.13,4.8,-23.52,0.41,0.144,0.248,Low
31.105837,75.922795,285.27,121.23,23.59,loamy,39.1,1.93,4.17,-23.24,0.963,0.276,0.473,Medium
30.849389,75.895862,283.3,75.92,13.3,loamy,76.06,0.11,0.59,-17.22,0.103,0.629,0.782,High
31.064169,75.719529,37.46,371.46,13.63,sandy,97.9,9.11,1.71,-18.2,0.988,0.382,0.329,Low
30.845135,75.78661,175.49,438.12,20.74,clay,75.85,2.25,0.52,-0.06,0.603,0.599,0.553,Medium
31.147745,75.865964,251.01,481.62,12.65,loamy,86.52,2.8,3.62,-18.1,0.252,0.508,0.619,Medium
31.134518,75.993235,24.93,50.57,24.18,sandy,49.5,5.91,3.33,-22.4,0.781,0.709,0.31,Low
31.134965,75.750329,155.69,462.62,11.48,loamy,59.03,7.94,4.77,-10.61,0.117,0.764,0.401,Medium
31.069044,75.961516,126.55,196.87,22.33,sandy,78.81,8.52,2.87,-11.93,0.94,0.813,0.48,Medium
31.111052,75.867627,7.69,283.46,0.72,clay,9.88,9.21,4.01,-6.77,0.849,0.254,0.183,Low
30.93762,75.989432,74.61,223.0,1.43,loamy,99.1,2.63,3.97,-19.77,0.771,0.547,0.436,Medium
30.960528,75.739416,244.64,422.36,25.7,sandy,61.64,7.4,4.18,-19.31,0.829,0.101,0.352,Medium
31.055781,75.72517,149.16,93.1,11.48,sandy,70.74,3.51,4.03,-2.61,0.755,0.959,0.575,Medium
30.844592,75.832739,272.65,350.11,16.81,clay,53.83,3.98,3.48,-20.03,0.091,0.598,0.572,Medium
30.961855,75.705348,214.77,266.41,11.9,clay,10.36,9.56,4.07,-2.81,0.294,0.57,0.416,Medium
31.199776,75.777014,12.23,273.99,20.03,sandy,49.45,8.33,4.92,-18.87,0.226,0.648,0.213,Low
30.804967,75.697472,6.23,306.11,25.14,loamy,55.12,5.68,2.06,-3.8,0.581,0.627,0.298,Low
31.191652,75.898717,212.02,490.96,24.1,sandy,37.02,9.0,4.68,-17.0,0.357,0.958,0.399,Medium
31.143978,75.994502,74.07,269.14,3.86,clay,78.42,5.07,2.38,-17.16,0.807,0.604,0.467,Medium
31.087026,75.857986,166.22,492.54,13.96,loamy,5.32,6.19,2.49,-14.1,0.953,0.171,0.208,Low
31.023598,75.623018,104.28,433.79,4.44,loamy,6.54,7.19,2.85,-1.32,0.728,0.714,0.299,Low
31.081687,75.977099,295.86,107.6,13.56,loamy,67.47,3.31,2.85,-3.1,0.946,0.144,0.566,Medium
31.072529,75.725783,2.03,304.8,21.36,sandy,11.97,9.77,3.07,-11.76,0.73,0.733,0.163,Low
31.04061,75.903528,53.8,90.62,19.48,loamy,11.95,0.89,4.73,-10.65,0.949,0.387,0.228,Low
31.078566,75.655404,102.99,47.93,10.65,clay,87.91,5.0,0.92,-14.96,0.227,0.986,0.64,Medium
30.935888,75.900726,157.16,10.2,18.18,clay,5.91,3.73,0.84,-0.91,0.529,0.005,0.354,Medium
30.811061,75.962058,169.01,429.68,28.67,sandy,62.09,1.82,1.09,-16.37,0.872,0.913,0.493,Medium
31.029594,75.956575,211.91,439.84,5.32,sandy,81.9,0.3,0.19,-11.56,0.958,0.941,0.753,High
30.924666,75.716572,104.72,90.21,15.55,clay,49.77,6.04,4.99,-2.0,0.938,0.929,0.514,Medium
30.955538,75.779174,34.91,277.23,10.15,sandy,23.95,8.18,0.94,-14.89,0.358,0.917,0.331,Medium
31.124363,75.963867,212.29,419.53,2.96,loamy,66.35,3.21,2.64,-10.62,0.532,0.394,0.473,Medium
30.880373,75.728127,134.37,99.02,28.33,loamy,43.51,0.82,0.12,-22.39,0.561,0.61,0.419,Medium
31.196915,75.908296,231.25,349.45,15.83,sandy,94.68,3.07,2.94,-2.49,0.543,0.641,0.712,High
31.013717,75.618883,90.88,94.12,28.93,sandy,82.54,8.74,3.69,-11.9,0.178,0.371,0.367,Medium
31.164265,75.63946,284.99,446.18,21.37,sandy,20.36,2.07,3.2,-24.61,0.922,0.206,0.358,Medium
31.169725,75.601896,72.12,406.82,24.94,clay,98.71,8.27,1.86,-4.06,0.045,0.142,0.347,Medium
31.067413,75.952778,126.85,285.27,25.91,loamy,20.49,8.79,3.68,-18.18,0.69,0.416,0.23,Low
30.911235,75.96043,245.02,244.11,18.0,loamy,39.55,6.96,2.25,-8.43,0.223,0.638,0.483,Medium
31.160887,75.795415,55.01,163.69,28.31,sandy,68.09,9.31,1.99,-11.59,0.285,0.57,0.32,Low
30.84776,75.929151,265.21,475.1,16.64,loamy,12.71,9.96,2.34,-22.27,0.229,0.833,0.404,Medium
31.105017,75.922564,72.53,307.66,13.14,sandy,59.7,0.41,4.67,-5.83,0.189,0.21,0.283,Low
31.027521,75.979436,102.4,475.21,27.66,sandy,20.06,6.44,1.96,-21.17,0.292,0.064,0.107,Low
30.877736,75.863205,131.66,435.67,2.08,sandy,52.86,5.57,0.72,-0.9,0.057,0.685,0.443,Medium
31.01371,75.847434,50.97,466.4,11.11,sandy,10.38,2.34,1.91,-10.93,0.814,0.769,0.246,Low
30.889807,75.851315,169.09,36.96,19.47,clay,93.72,6.45,1.41,-9.6,0.45,0.748,0.658,Medium
31.045043,75.738059,296.39,227.49,27.58,sandy,53.65,3.6,0.72,-9.07,0.174,0.967,0.682,High
31.152775,75.747231,6.28,402.73,4.32,loamy,71.07,5.41,1.13,-14.94,0.84,0.353,0.281,Low
30.968456,75.76709,220.03,221.95,11.65,sandy,32.6,3.99,3.62,-19.85,0.217,0.191,0.352,Medium
31.149442,75.86373,185.66,450.18,16.45,clay,40.82,6.44,1.07,-21.47,0.109,0.652,0.436,Medium
31.133155,75.909831,187.08,25.44,6.52,loamy,15.67,3.84,2.59,-20.49,0.443,0.694,0.451,Medium
31.066797,75.709328,223.79,281.68,4.68,loamy,78.19,1.98,2.06,-13.29,0.868,0.131,0.602,Medium
30.926486,75.973208,183.7,367.66,26.28,loamy,78.7,0.86,0.04,-3.44,0.053,0.853,0.575,Medium
31.160722,75.681203,45.18,106.51,25.22,sandy,90.92,5.83,4.14,-13.12,0.704,0.29,0.309,Low
31.024755,75.960327,45.61,207.59,15.97,loamy,15.83,5.52,2.35,-0.42,0.69,0.904,0.357,Medium
31.065548,75.658659,133.47,377.84,4.07,sandy,37.94,1.7,0.1,-7.8,0.818,0.931,0.491,Medium
30.872733,75.957595,291.09,473.3,17.0,clay,98.78,8.86,0.34,-21.63,0.3,0.394,0.689,High
31.197159,75.916387,200.67,480.79,9.62,clay,94.88,0.83,3.01,-5.02,0.016,0.891,0.759,High
30.867624,75.940501,57.61,140.12,15.61,clay,48.96,9.06,0.26,-19.03,0.307,0.449,0.353,Medium
